loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z)
2024-06-22T16:31:09.329-07:00,265,,,,,,,,,,,,586581.11158775,0.4160003662109375,-0.04998779296875,-0.9083404541015625,586581.0914897501,0.002295644953846931,-0.0001427454262739047,0.003975566942244768,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.349-07:00,266,,,,,,,,,,,,586581.13168675,0.4152984619140625,-0.05078125,-0.9091796875,586581.13168675,0.002586728427559137,0.0008772452711127698,0.004378503188490868,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.370-07:00,267,,,,,,,,,,,,586581.1517847501,0.415802001953125,-0.0512847900390625,-0.9091339111328125,586581.1517847501,0.002262888010591269,-0.0007094661123119295,0.006491987966001034,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.390-07:00,268,,,,,,,,,,,,586581.17188375,0.41546630859375,-0.0517425537109375,-0.9089813232421875,586581.17188375,0.00221947836689651,0.0002263686910737306,0.00487225316464901,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.410-07:00,269,,,,,,,,,,,,586581.1919817501,0.4141387939453125,-0.049041748046875,-0.9107513427734375,586581.1919817501,0.002185123739764094,-5.566006802837364e-05,0.005211007315665483,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.430-07:00,270,,,,,,,,,,,,586581.21208075,0.41510009765625,-0.050567626953125,-0.9102783203125,586581.21208075,0.001396029023453593,-0.000937166390940547,0.004740959499031305,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.450-07:00,271,,,,,,,,,,,,586581.23217875,0.4156341552734375,-0.0513153076171875,-0.909393310546875,586581.23217875,0.002416286151856184,0.0008602010202594101,0.003542004153132439,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.470-07:00,272,,,,,,,,,,,,586581.2522777501,0.41510009765625,-0.0500946044921875,-0.908416748046875,586581.2522777501,0.001811482128687203,-0.001319862669333816,0.003940413240343332,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.490-07:00,273,,,,,,,,,,,,586581.27237575,0.415679931640625,-0.050140380859375,-0.9098663330078125,586581.27237575,0.003080212045460939,0.0003057308786083013,0.004062652122229338,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.510-07:00,274,,,,,,,,,,,,586581.2924747501,0.4152679443359375,-0.049835205078125,-0.90972900390625,586581.2924747501,0.001603489276021719,-0.0004378236772026867,0.00515907583758235,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.530-07:00,275,,,,,,,,,,,,586581.31257275,0.4164886474609375,-0.049713134765625,-0.9100341796875,586581.31257275,0.001930791768245399,0.0008135957177728415,0.005374791566282511,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.550-07:00,276,,,,,,,,,,,,586581.33267175,0.4152374267578125,-0.0495147705078125,-0.909515380859375,586581.33267175,0.001726793590933084,-0.001435976475477219,0.004867991898208857,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.571-07:00,277,,,,,,,,,,,,586581.3527697501,0.415252685546875,-0.0502471923828125,-0.9105682373046875,586581.3527697501,0.001782187377102673,0.0008311725687235594,0.00586667750030756,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.591-07:00,278,,,,,,,,,,,,586581.37286875,0.4156036376953125,-0.050048828125,-0.909820556640625,586581.3527697501,0.001782187377102673,0.0008311725687235594,0.00586667750030756,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.611-07:00,279,,,,,,,,,,,,586581.3929667501,0.4154205322265625,-0.04949951171875,-0.9106903076171875,586581.37286875,0.001906557008624077,-0.001484712352976203,0.005125519819557667,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.631-07:00,280,,,,,,,,,,,,586581.41306575,0.4149322509765625,-0.0506134033203125,-0.9090423583984375,586581.41306575,0.002716690534725785,-0.0005784385721199214,0.005441104527562857,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.651-07:00,281,,,,,,,,,,,,586581.43316375,0.4167022705078125,-0.0498809814453125,-0.9097442626953125,586581.43316375,0.0001241033023688942,-0.0001733717799652368,0.004670652095228434,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.671-07:00,282,,,,,,,,,,,,586581.4532617501,0.414703369140625,-0.05145263671875,-0.9099578857421875,586581.43316375,0.0001241033023688942,-0.0001733717799652368,0.004670652095228434,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.691-07:00,283,,,,,,,,,,,,586581.47336075,0.4167938232421875,-0.05145263671875,-0.9092254638671875,586581.47336075,0.001484978594817221,-0.001870870706625283,0.006297577172517776,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.711-07:00,284,,,,,,,,,,,,586581.4934597501,0.4162445068359375,-0.049957275390625,-0.9082794189453125,586581.4934597501,0.00270736962556839,-0.000592020689509809,0.005062136333435774,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.731-07:00,285,,,,,,,,,,,,586581.51355775,0.415069580078125,-0.052154541015625,-0.910736083984375,586581.51355775,0.001273523666895926,0.0005675196298398077,0.004540423396974802,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.751-07:00,286,,,,,,,,,,,,586581.53365575,0.4152984619140625,-0.0494842529296875,-0.9092864990234375,586581.53365575,0.001204281463287771,-0.0005331648280844092,0.005196892656385899,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.772-07:00,287,,,,,,,,,,,,586581.5537547501,0.415252685546875,-0.0500946044921875,-0.910491943359375,586581.5537547501,0.003028546692803502,-0.0002822950773406774,0.004253867082297802,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.792-07:00,288,,,,,,,,,,,,586581.57385275,0.4156036376953125,-0.0513916015625,-0.909637451171875,586581.57385275,0.001519067096523941,0.0002391518646618351,0.003519367426633835,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.812-07:00,289,,,,,,,,,,,,586581.5939517501,0.415283203125,-0.0522613525390625,-0.9091033935546875,586581.57385275,0.001519067096523941,0.0002391518646618351,0.003519367426633835,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.832-07:00,290,,,,,,,,,,,,586581.61404975,0.4158172607421875,-0.049652099609375,-0.90875244140625,586581.5939517501,0.003296194365248084,-0.0005398227367550135,0.004327903036028147,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.852-07:00,291,,,,,,,,,,,,586581.63414875,0.414642333984375,-0.0506591796875,-0.9094085693359375,586581.63414875,0.002271143719553947,0.0002878876985050738,0.00378994457423687,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.872-07:00,292,,,,,,,,,,,,586581.6542475,0.4150390625,-0.0508270263671875,-0.908203125,586581.6542475,0.002321743872016668,-0.0006471481174230576,0.004417119082063437,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.892-07:00,293,,,,,,,,,,,,586581.6743465001,0.415435791015625,-0.0508270263671875,-0.9085845947265625,586581.6743465001,0.002450108295306563,-0.001209075096994638,0.004565190523862839,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.912-07:00,294,,,,,,,,,,,,586581.6944445,0.4141082763671875,-0.0504150390625,-0.9089813232421875,586581.6944445,0.003192863892763853,0.0007949535502120852,0.004975317511707544,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.932-07:00,295,,,,,,,,,,,,586581.7145435,0.414398193359375,-0.050262451171875,-0.90911865234375,586581.7145435,0.002209358382970095,1.304948909819359e-05,0.005342833697795868,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.952-07:00,296,,,,,,,,,,,,586581.7346415001,0.4154205322265625,-0.05096435546875,-0.91070556640625,586581.7145435,0.002209358382970095,1.304948909819359e-05,0.005342833697795868,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.973-07:00,297,,,,,,,,,,,,586581.7547405,0.415435791015625,-0.0488128662109375,-0.908935546875,586581.7547405,0.0009486179915256798,-0.0002479403046891093,0.005818474106490612,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:09.993-07:00,298,,,,,,,,,,,,586581.7748385001,0.415374755859375,-0.0498504638671875,-0.9089202880859375,586581.7547405,0.0009486179915256798,-0.0002479403046891093,0.005818474106490612,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:10.013-07:00,299,,,,,,,,,,,,586581.7949375,0.4154815673828125,-0.0506439208984375,-0.909210205078125,586581.7949375,0.0006889597862027586,-0.0002133192028850317,0.005530320107936859,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:10.033-07:00,300,,,,,,,,,,,,586581.8150355,0.414794921875,-0.0510711669921875,-0.909576416015625,586581.8150355,0.002094842493534088,-0.000275370868621394,0.003903927747160196,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:10.053-07:00,301,,,,,,,,,,,,586581.8351345001,0.416168212890625,-0.0496978759765625,-0.908233642578125,586581.8351345001,0.000877511571161449,-0.001314536319114268,0.004522047471255064,586580.85761275,-63.18830871582031,-402.5201416015625,-824.8021850585938,,,,,,
2024-06-22T16:31:10.073-07:00,302,,,,,,,,,,,,586581.8552325,0.4140472412109375,-0.048980712890625,-0.90899658203125,586581.8552325,0.004040814470499754,0.0006841660942882299,0.004747617058455944,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.093-07:00,303,1719099069.999094,37.57125121942203,-122.3007296957295,2.915205,0,1.219587,240.2554733722255,180,3.370208014547513,4.739856007461466,-9999,586581.8753315001,0.4164886474609375,-0.0502166748046875,-0.9104766845703125,586581.8753315001,0.003645601216703653,-5.00674286740832e-05,0.005065065808594227,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.113-07:00,304,,,,,,,,,,,,586581.8954295,0.416046142578125,-0.0511322021484375,-0.9088897705078125,586581.8954295,0.003810184542089701,0.0001001348573481664,0.004445082042366266,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.133-07:00,305,,,,,,,,,,,,586581.9155285,0.4165191650390625,-0.0501556396484375,-0.9097747802734375,586581.9155285,0.0006838997360318899,-0.0001411475386703387,0.004936701618134975,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.153-07:00,306,,,,,,,,,,,,586581.9356265001,0.415618896484375,-0.050811767578125,-0.9094085693359375,586581.9356265001,0.002463423879817128,-0.001290567801333964,0.005072789266705513,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.174-07:00,307,,,,,,,,,,,,586581.9557255,0.4160308837890625,-0.048583984375,-0.9082489013671875,586581.9356265001,0.002463423879817128,-0.001290567801333964,0.005072789266705513,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.194-07:00,308,,,,,,,,,,,,586581.9758235001,0.4141387939453125,-0.0513458251953125,-0.909088134765625,586581.9758235001,0.002414421876892447,-0.001145691843703389,0.005386243108659983,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.214-07:00,309,,,,,,,,,,,,586581.9959225,0.4156036376953125,-0.0500946044921875,-0.909759521484375,586581.9959225,0.002841326640918851,-0.0006274407496675849,0.005590774118900299,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.234-07:00,310,,,,,,,,,,,,586582.0160205,0.417266845703125,-0.05084228515625,-0.9091796875,586581.9959225,0.002841326640918851,-0.0006274407496675849,0.005590774118900299,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.254-07:00,311,,,,,,,,,,,,586582.0361195001,0.4141082763671875,-0.04852294921875,-0.909698486328125,586582.0361195001,0.002202966948971152,0.0005933523061685264,0.005597165785729885,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.274-07:00,312,,,,,,,,,,,,586582.0562175,0.4157257080078125,-0.048553466796875,-0.9095306396484375,586582.0562175,0.002155296271666884,-0.0006245112745091319,0.004027498420327902,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.294-07:00,313,,,,,,,,,,,,586582.0763165001,0.4159698486328125,-0.050201416015625,-0.9091339111328125,586582.0763165001,0.002138252137228847,0.000618918624240905,0.005253351293504238,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.314-07:00,314,,,,,,,,,,,,586582.0964145,0.41448974609375,-0.0519256591796875,-0.909210205078125,586582.0964145,0.002388589084148407,0.0002830940356943756,0.004144144710153341,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.334-07:00,315,,,,,,,,,,,,586582.1165135,0.416778564453125,-0.049652099609375,-0.907623291015625,586582.1165135,0.002400573343038559,-0.0003483414766378701,0.003030677326023579,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.354-07:00,316,,,,,,,,,,,,586582.1366115001,0.4140625,-0.0497589111328125,-0.909027099609375,586582.1366115001,0.001084705465473235,-0.0002721750643104315,0.004095941781997681,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.375-07:00,317,,,,,,,,,,,,586582.1567105,0.4150848388671875,-0.051116943359375,-0.909210205078125,586582.1567105,0.002410959685221314,-1.01200121207512e-05,0.004193679895251989,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.395-07:00,318,,,,,,,,,,,,586582.1768085001,0.4150238037109375,-0.0498046875,-0.9082489013671875,586582.1768085001,0.002483131363987923,-0.0005214469274505973,0.003691940102726221,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.415-07:00,319,,,,,,,,,,,,586582.1969075,0.4152984619140625,-0.050140380859375,-0.9080963134765625,586582.1969075,0.001758218975737691,-7.590009045088664e-05,0.003888747887685895,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.435-07:00,320,,,,,,,,,,,,586582.2170055,0.41534423828125,-0.0515594482421875,-0.9090728759765625,586582.2170055,0.001400822773575783,4.474110755836591e-05,0.003198456484824419,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.455-07:00,321,,,,,,,,,,,,586582.2371045001,0.4165191650390625,-0.0502166748046875,-0.9084625244140625,586582.2371045001,0.0009560748003423214,0.0007371630053967237,0.005767075344920158,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.475-07:00,322,,,,,,,,,,,,586582.2572025,0.4167022705078125,-0.04888916015625,-0.90948486328125,586582.2572025,0.001459678635001183,-0.001365935313515365,0.004721251782029867,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.495-07:00,323,,,,,,,,,,,,586582.2773015001,0.4152374267578125,-0.049896240234375,-0.908233642578125,586582.2572025,0.001459678635001183,-0.001365935313515365,0.004721251782029867,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.515-07:00,324,,,,,,,,,,,,586582.2973995,0.4159698486328125,-0.050323486328125,-0.909637451171875,586582.2973995,0.00139336590655148,-0.0004748416249640286,0.004196609370410442,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.535-07:00,325,,,,,,,,,,,,586582.3174985,0.4157562255859375,-0.050018310546875,-0.9103240966796875,586582.3174985,0.002786465454846621,-0.0001544633414596319,0.004715925548225641,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.563-07:00,326,,,,,,,,,,,,586582.3375965001,0.4162139892578125,-0.0477142333984375,-0.9106903076171875,586582.3375965001,0.001604021876119077,-0.0003930825623683631,0.005634716246277094,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.575-07:00,327,,,,,,,,,,,,586582.3576955,0.414398193359375,-0.0511627197265625,-0.90997314453125,586582.3375965001,0.001604021876119077,-0.0003930825623683631,0.005634716246277094,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.604-07:00,328,,,,,,,,,,,,586582.3777935001,0.41583251953125,-0.0488128662109375,-0.9087982177734375,586582.3777935001,0.002312689088284969,0.0006173207075335085,0.005379585549235344,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.616-07:00,329,,,,,,,,,,,,586582.3978925,0.4151763916015625,-0.0505218505859375,-0.9094085693359375,586582.3978925,0.0002375539625063539,3.595267480704933e-05,0.005693039391189814,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.644-07:00,330,,,,,,,,,,,,586582.4179905,0.4156951904296875,-0.04949951171875,-0.9107208251953125,586582.4179905,-8.096009696600959e-05,0.0004767058417201042,0.004732703324407339,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.656-07:00,331,,,,,,,,,,,,586582.4380895001,0.4141693115234375,-0.0497894287109375,-0.908599853515625,586582.4380895001,0.002137186704203486,0.0001073253879440017,0.003485545283183455,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.683-07:00,332,,,,,,,,,,,,586582.4581875,0.415496826171875,-0.04998779296875,-0.9084625244140625,586582.4581875,0.001471130177378654,0.0005928196478635073,0.004222441930323839,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.696-07:00,333,,,,,,,,,,,,586582.4782865001,0.4149627685546875,-0.0502777099609375,-0.9091644287109375,586582.4782865001,0.0005643238546326756,-4.554005499812774e-05,0.005772135220468044,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.724-07:00,334,,,,,,,,,,,,586582.4983845,0.41485595703125,-0.0503082275390625,-0.909423828125,586582.4983845,0.001820004312321544,-0.0006519418093375862,0.004454403184354305,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.736-07:00,335,,,,,,,,,,,,586582.5184835,0.41607666015625,-0.0503387451171875,-0.91015625,586582.5184835,0.002479403046891093,0.0004737763665616512,0.00509888818487525,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.764-07:00,336,,,,,,,,,,,,586582.5385815001,0.415924072265625,-0.0491790771484375,-0.9093170166015625,586582.5385815001,0.001293763634748757,0.0008492820779792964,0.005042162723839283,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.776-07:00,337,,,,,,,,,,,,586582.5586805,0.41583251953125,-0.0511322021484375,-0.909576416015625,586582.5586805,0.002993392990902066,-1.25168571685208e-05,0.005204615648835897,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.798-07:00,338,,,,,,,,,,,,586582.5787785001,0.414764404296875,-0.0498504638671875,-0.9088897705078125,586582.5787785001,0.001785383210517466,2.663161103555467e-05,0.007734884973615408,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.817-07:00,339,,,,,,,,,,,,586582.5988775,0.41583251953125,-0.050933837890625,-0.9090576171875,586582.5988775,0.001914812834002078,-0.001128913951106369,0.004984372295439243,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.843-07:00,340,,,,,,,,,,,,586582.6189755,0.4145965576171875,-0.051055908203125,-0.9102783203125,586582.6189755,0.00096113485051319,-0.0003731088654603809,0.005706355441361666,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.857-07:00,341,,,,,,,,,,,,586582.6390745001,0.41656494140625,-0.051300048828125,-0.9105682373046875,586582.6390745001,0.00330737978219986,0.0007294398383237422,0.005397428758442402,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.883-07:00,342,,,,,,,,,,,,586582.6591722918,0.4150390625,-0.0500640869140625,-0.909454345703125,586582.6591722918,0.001658350345678627,-0.0002599245344754308,0.004993160720914602,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.897-07:00,343,,,,,,,,,,,,586582.6792702917,0.4175872802734375,-0.049530029296875,-0.9073333740234375,586582.6792702917,0.002670884132385254,-0.001318797352723777,0.003691407619044185,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.924-07:00,344,,,,,,,,,,,,586582.6993692917,0.416717529296875,-0.0499267578125,-0.9085540771484375,586582.6993692917,0.003048786893486977,4.687163527705707e-05,0.004829908721148968,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.937-07:00,345,,,,,,,,,,,,586582.7194672917,0.416717529296875,-0.0495147705078125,-0.9090576171875,586582.7194672917,0.001342765754088759,0.001599494484253228,0.004916728008538485,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.964-07:00,346,,,,,,,,,,,,586582.7395662917,0.4158172607421875,-0.051025390625,-0.9102935791015625,586582.7395662917,0.003339337650686502,-7.829693640815094e-05,0.004772651009261608,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.978-07:00,347,,,,,,,,,,,,586582.7596652918,0.414703369140625,-0.0509185791015625,-0.9105224609375,586582.7596652918,0.002325472189113498,0.0002511360798962414,0.005972937680780888,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:10.999-07:00,348,,,,,,,,,,,,586582.7797632917,0.4157867431640625,-0.0508270263671875,-0.910614013671875,586582.7797632917,0.002363555366173387,-0.0005195827106945217,0.004364122170954943,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:11.018-07:00,349,,,,,,,,,,,,586582.7998612917,0.4158935546875,-0.050079345703125,-0.909088134765625,586582.7998612917,0.001555818715132773,-0.0003502056933939457,0.005114068277180195,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:11.045-07:00,350,,,,,,,,,,,,586582.8199602917,0.4156036376953125,-0.0509490966796875,-0.9100799560546875,586582.8199602917,0.00104076333809644,0.000144343328429386,0.003779824590310454,586581.8484275,-63.33462524414062,-402.7683410644531,-824.9329833984375,,,,,,
2024-06-22T16:31:11.058-07:00,351,,,,,,,,,,,,586582.8400582917,0.41668701171875,-0.050628662109375,-0.909027099609375,586582.8400582917,0.002310558455064893,-0.0003403519804123789,0.00618199585005641,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.083-07:00,352,,,,,,,,,,,,586582.8601572918,0.4164581298828125,-0.0502166748046875,-0.9094390869140625,586582.8601572918,0.002313487930223346,0.0003225088003091514,0.003082609036937356,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.098-07:00,353,1719099070.999083,37.57125121942203,-122.3007296957295,2.915205,0,1.198302,240.2554733722255,180,3.36945211577823,4.740393387923248,-9999,586582.8802552917,0.4151153564453125,-0.04949951171875,-0.9105377197265625,586582.8601572918,0.002313487930223346,0.0003225088003091514,0.003082609036937356,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.121-07:00,354,,,,,,,,,,,,586582.9003542917,0.4166717529296875,-0.0499267578125,-0.908966064453125,586582.9003542917,0.002773948479443789,0.001366467913612723,0.004990763962268829,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.138-07:00,355,,,,,,,,,,,,586582.9204522917,0.415557861328125,-0.0498046875,-0.908477783203125,586582.9204522917,0.003365969285368919,-0.0003395530220586807,0.005093295592814684,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.164-07:00,356,,,,,,,,,,,,586582.9405512917,0.415374755859375,-0.050201416015625,-0.9083404541015625,586582.9405512917,0.002694852650165558,-0.0009339706157334149,0.005714078433811665,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.178-07:00,357,,,,,,,,,,,,586582.9606492918,0.4160308837890625,-0.0495758056640625,-0.9099578857421875,586582.9606492918,0.003011236200109124,0.0007845672662369907,0.004913265816867352,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
2024-06-22T16:31:11.204-07:00,358,,,,,,,,,,,,586582.9807482917,0.4140777587890625,-0.0506134033203125,-0.909423828125,586582.9807482917,0.002250637393444777,0.0002932140196207911,0.005937251262366772,586582.8392212917,-63.37184143066406,-402.7412719726562,-824.7979125976562,,,,,,
